"","garrett_56","garrett_64","garrett_79","garrett_74","garrett_80","garrett_81","garrett_83","garrett_59","garrett_94","garrett_92","garrett_84","garrett_86","garrett_87","garrett_37","garrett_93","garrett_75","garrett_65","garrett_77","garrett_69","garrett_72","garrett_63","garrett_54","garrett_33","garrett_91","garrett_55","garrett_88","garrett_44","garrett_90","garrett_52","garrett_42","garrett_58","25617X43","25617X44","25617X45","25617X46","25617X47","25617X48","25617X49","25617X50","25617X51","25617X52","25617X53","25617X54","25617X55","25617X56","25617X57","25617X58","25617X59","25617X60","25617X61","25617X62","25617X63"
"Desulfobaculum bizertense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0.00233189015242789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015605493133583,0,0,0,0,0,0
"Thermodesulfomicrobium sp. WS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfonema limicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfobacula toluolica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113704844963444,0,0,0,0,0,0,0,0,0,0,0
"Desulfosarcina alkanivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135308842432853,0
"Desulfosarcina ovata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geomonas oryzisoli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0.00155459343495192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geobacter pickeringii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Citrifermentans bemidjiense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399440782903935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfuromonas acetoxidans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syntrophotalea acetylenica",0,0.0527426160337553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015605493133583,0,0,0,0,0,0
"uncultured Desulfuromusa sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602337067823154,0.00798881565807869,0.00200746778014213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfomarina profundi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Thermosulfuriphilus ammonigenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermodesulfatator indicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfobacca acetoxidans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema sp. OMZ 305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548073740033279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema sp. OMZ 803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767303236046591,0,0.00155459343495192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema sp. OMZ 906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438458992026623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema phagedenis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000986532732059902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126455822658354,0,0,0,0,0.00312705212795897,0,0,0,0,0,0,0
"Treponema putidum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0.0691562932226833,0,0,0,0,0,0,0,0,0.00200746778014213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marispirochaeta sp.",0,0,0,0,0,0,0,0,0,0.0180635838150289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanispirochaeta crateris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312705212795897,0,0,0,0,0,0,0
"Entomospira culicis",0,0,0,0,0,0,0,0,0,0.0180635838150289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gracilinema caldarium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398565165404544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Borreliella spielmanii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393700787401575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Borreliella andersonii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161838485191779
"Borrelia miyamotoi",0,0,0,0,0,0,0,0,0,0,0,0.0398089171974522,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Borrelia anserina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptospira interrogans",0,0,0,0,0,0,0,0,0,0.0361271676300578,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brachyspira hyodysenteriae",0,0,0,0,0.29806259314456,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126455822658354,0,0,0,0,0,0,0,0,0,0,0,0
"Luteolibacter luteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Nibricoccus aquaticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938115638387692,0,0,0,0,0,0,0
"Synoicihabitans lomoniglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128726636115545,0,0.00201584453806922,0.00252911645316709,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus Methylacidiphilum infernorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseimaritima ulvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399440782903935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseimaritima multifibrata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126455822658354,0,0,0,0,0,0,0,0,0,0,0,0
"Rosistilla oblonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153657037492317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pirellula sp. SH-Sr6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569508514152287,0,0,0,0,0,0,0,0
"Bremerella volcania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328844244019967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aureliella helgolandensis",0,0.0527426160337553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gimesia benthica",0,0,0.0396353547364249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maioricimonas rarisocia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubinisphaera brasiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symmachiella dynata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fuerstiella marisgermanici",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604753361420767,0,0,0.00205300868422673,0,0,0,0,0,0,0,0,0,0
"Tuwongella immobilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478468899521531,0,0,0
"Gemmata massiliana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135308842432853,0
"Singulisphaera acidiphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isosphaera pallida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328515111695138,0,0,0,0,0,0,0,0,0,0,0,0,0.015605493133583,0,0.0458085203847916,0,0,0,0
"Paludisphaera borealis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403168907613845,0,0,0,0,0,0.00312705212795897,0,0,0,0,0,0,0
"Anaerohalosphaera lusitana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parachlamydia acanthamoebae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126455822658354,0,0,0,0,0.00625410425591795,0,0,0,0,0,0.00270617684865706,0
"Candidatus Protochlamydia amoebophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205300868422673,0,0,0,0,0,0,0,0,0,0
"Candidatus Rhabdochlamydia porcellionis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus Rhabdochlamydia oedothoracis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113704844963444,0,0,0,0,0,0,0,0,0,0,0
"Chlamydia crocodili",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chlamydia pneumoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kiritimatiella glycovorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410601736845347,0,0,0,0,0,0,0,0,0,0
"Fusobacterium hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000876917984053247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia sp. oral taxon 221",0,0,0.0396353547364249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21814869459797,0,1.04624138172265,0,0,0,0.0707714083510262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia sp. oral taxon 218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724553484323995,0,0.177223651584519,0,0,0,0,0,0,0,0,0,0.0398565165404544,0,0,0,0.0180701120346946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia sp. oral taxon 498",0,0.0527426160337553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152364499729252,0,0.0652929242679808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439384861194328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia trevisanii",0,0,0,0,0,0,0.884955752212389,0,0.12970168612192,0,0,0,0,0,0,0,0,0.013701843500832,0,0.0792842651825481,0,0,0,0,0.150943396226415,0,0,0,0,0,0,0,0,0,0.0239664469742361,0,0,0,0,0,0.00227409689926888,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia shahii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119480075327255,0,0.0924983093796395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia buccalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690572912441932,0,0.0233189015242789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231675654084282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sneathia vaginalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186345071611315,0,0.00155459343495192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptobacillus moniliformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135922287528253,0,0.00777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haliovirga abyssi",0,0,0,0,0,0,0,0,0,0,0,0.0398089171974522,0.0696378830083565,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myxococcus sp. SDU36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaeromyxobacter sp. K",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015605493133583,0,0,0,0,0,0
"Haliangium ochraceum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401493556028426,0,0,0,0,0,0.00205300868422673,0,0,0,0,0,0,0,0,0,0
"Candidatus Minimicrobia vallesae",0,0,0.0396353547364249,0,0,0,0,0,0,0.0541907514450867,0,0,0,0,0,0,0,0,0,0.00310918686990385,0,0,0,0.141542816702052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080633781522769,0,0,0,0.0354442344045369,0,0,0,0,0,0,0,0,0
"Candidatus Nanosynbacter sp. HMT-352",0,0,0,0,0,0,0,0,0,0,0,0.0398089171974522,0.139275766016713,0,0,0,0,0,0,0.00233189015242789,0,0,0,0.0707714083510262,0,0,0,0,0,0,0,0,0.0328515111695138,0,0,0,0,0,0,0,0,0,0,0.0113901702830457,0,0,0,0,0,0,0,0
"Candidatus Nanosynbacter lyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0.141542816702052,0.150943396226415,0,0,0,0,0,0,0,0,0,0.0239664469742361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus Absconditicoccus praedator",0,0,0,0,0,0,0,0,0,0.0180635838150289,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus Fervidibacter sacchari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438458992026623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edaphobacter lichenicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252911645316709,0,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Granulicella tundricola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01346348030966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acidobacterium capsulatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458085203847916,0,0,0,0
"Acidisarcina polymorpha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesoterricola silvestris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478468899521531,0,0,0
"Geothrix sp. 21YS21S-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569508514152287,0,0,0,0,0,0,0,0
"Luteitalea sp. TBR-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0.131752305665349,0,0,0,0.000219229496013312,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602337067823154,0,0,0,0,0,0,0.00227409689926888,0,0.0177221172022684,0.00569508514152287,0,0,0,0,0,0,0,0
"Chloracidobacterium aggregatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fervidobacterium nodosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Tepiditoga spiralis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0.00758734935950126,0.00113704844963444,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Petrotoga mobilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calditerrivibrio nitroreducens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0.00590737240075614,0,0,0,0,0,0,0,0,0
"Flexistipes sinusarabici",0,0.0527426160337553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermocrinis albus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205300868422673,0,0,0,0,0,0,0,0,0,0
"Sulfurihydrogenibium sp. YO3AOP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438458992026623,0,0,0,0,0,0.0707714083510262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermovibrio ammonificans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermodesulfovibrio yellowstonii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus Nitrospira inopinata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bdellovibrio sp. KM01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0.000777296717475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bdellovibrio sp. 22V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bdellovibrio sp. SKB1291214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109614748006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0.00113704844963444,0,0,0,0,0,0,0,0,0,0,0
"Bdellovibrio reynosensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudobdellovibrio exovorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218893648957128,0,0,0,0,0,0,0
"Elusimicrobium minutum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrospina watsonii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219229496013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201584453806922,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfurispirillum indicum",0,0,0,0,0,0,0,0,0,0,0,0,0.0696378830083565,0,0,0,0,0.00186345071611315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
